"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2021112137","03","99","907 FERNWOOD ST","","BETHLEHEM","PA","18018","C & D HAULING","4849352847","","","","","","","","","","","","N","","A-00000000","","","","","","2","03558861","99"
"2021037680","99","1","406 SNOW CREST TRL","","DURHAM","NC","27707","CUSH TRUCKING LLC","9196224566","080000","","","","","N","","","","","","N","","","","","","","","1","03490842","08"
"2021037680","99","1","1755 WEST LAKES PARKWAY","","WEST DES MOINES","IA","50266","HY-LINE NORTH AMERICA","7173614404","080000","","","","","N","","","","","","N","","","","","","","","2","00179179","08"
"2021040979","03","4","392 WALNUT STREET","","NEWARK","NJ","07047","JC CALLE TRANSPORT","0000000000","080000","","","","","N","","","","","","N","","","","","","","","2","02997968","04"
"2021054029","02","1","200 HANSEN ACCESS RD","","KING OF PRUSSIA","PA","19406","RYDER TRUCK RENTAL","4847478381","014500","","","","","N","","","","","","N","","9999999","","","","","","2","00016130","03"
"2021065808","03","6","1511 COMMERCE AVE","","CARLISLE","PA","17015","JOHN'S MOBILE REPAIR SERVICE, IN","7172750076","025000","","","","","N","","","","","","N","","","","","","","","1","00586244","04"
"2021065894","03","0","625 E 107TH ST","","BOLINGBROOK","IL","60440","METROPOLITAN TRUCKING INC","8009676246","080000","","","","","N","","","","","","N","","","","","","","","1","00039717","07"
"2021124245","03","0","503 MEMO ROBINSON","","EAGLE PASS","TX","78852","FRONTERA EXPRESS","8308655656","","","","","","N","","","","","","N","","","","","","","","1","01205403","07"
"2021043474","05","1","1267 N RT37","","MARION","IL","62959","DEWITT TRANSPORTATION LLC","6188899287","080000","","","","","N","","","","","","N","","","","","","","","1","01808849","08"
"2021055163","05","0","25416 COUNTY ROAD 6 STE 106","","ELKHART","IN","46514","JONES MOTOR CO INC","5743333827","029000","","","","","N","","","","","","N","","","","","","","","1","00269495","08"
"2021055163","05","0","3701 W MORRIS ST","","INDIANNAPOLIS","IN","46241","PITT OHIO EXPRESS LLC","3172419802","030000","","","","","N","","","","","","N","","A-00102471","","","","","","2","00190180","08"
"2021055163","05","3","113 N 3RD ST","","MIFFLINTOWN","PA","17059","MICHAEL WEAVER","7178083867","029000","","","","","N","","","","","","N","","","","","","","","3","02295635","08"
"2021100863","04","7","2650 AUDUBON RD","","AUDUBON","PA","19403","JP MASCARO & SONS","4845186942","073280","","","","","N","","","","","","N","","","","","","","","1","00454743","04"
"2021086774","03","4","77 HAZLETON ST.","","ASHLEY","PA","18706","JOHN HALLIDAY TRUCKING","5708191259","","","","","","N","","","","","","N","","","","","","","","1","02098099","09"
"2021065649","05","3","204 61ST STREET UNIT 2 WEST NE","","W. NEW YORK","NJ","07093","LJ TRANSPORT EXPRESS, LLC","2014554293","","","","","","N","","","","","","N","","","","","","","","2","03265766","08"
"2021107784","99","99","UNK","","UNK","PA","99999","SAXTON TREE SERVICE LLC","9999999999","012000","","","","","N","","","","","","","","","","","","","","1","","99"
"2021122498","07","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","UNITED STATES POSTAL SERVICE","8002758777","080000","","","","","N","","","","","","N","","","","","","","","1","00016130","08"
"2021084118","99","99","UNK","","UNK","PA","99999","HASSLER ROOFING INC","9999999999","019500","","","","","N","","","","","","","","","","","","","","2","","99"
"2021080493","02","8","1234 MARKET ST 14TH FLR","","PHILADELPHIA","PA","19107","SEPTA","2155807800","027500","","","","","N","","","","","","N","","","","","","","","2","00010206","15"
"2021045894","05","1","202 OLD YORK ROAD","","NEW CUMBERLAND","PA","17070","ROY EXPRESS LLC","8002263696","080000","","","","","N","","","","","","N","","","","","","","","2","03149856","08"
"2021076454","05","1","888 DOREMUS AVE","","NEWARK","NJ","07114","SALSON LOGISTICS","9739860200","080000","","","","","N","","","","","","N","","","","","","","","1","00707789","08"
"2021046079","03","4","234 SIMPSON ST","","DURYEA","PA","18641","MAREK LANDSCAPING","5706550249","073280","","","","","N","","","","","","N","","","","","","","","1","00213367","04"
"2021089894","99","0","311 CENTER STREET","","MARTINS FERRY","OH","43935","HILL IDEAL LLC","3303866440","017455","","","","","N","","","","","","N","","","","","","","","2","00364968","05"
"2021096799","05","0","1500 BROOKS AVE","","ROCHESTER","NY","14624","WEGMANS FOOD MARKETS INC","2013910100","080000","","","","","N","","","","","","N","","","","","","","","2","00185452","08"
"2021048392","07","1","400 MULBERRY ST","","YORK","PA","17402","NAVISTAR LEASING COMPANY","9999999999","080000","","","","","N","","","","","","N","","","","","","","","2","99999999","08"
"2021124083","03","4","2011 STATE RD","","DUNCANNON","PA","17020","SCOTT D MARSTELLAR CO.","7178346200","080000","","","","","N","","","","","","","02","","00","","","","1","1","01006172","08"
"2022004068","05","1","2900 GRANADA LANE N","","OAKDALE","MN","55128","DEDICATED LOGISTICS INC","6516315980","017000","","","","","N","","","","","","","","","00","","","","9","2","00618375","09"
"2021059363","99","4","5074 WAYNE RD","","CHAMBERSBURG","PA","27202","SUPERIOR SEALCOATING","7173605992","080000","","","","","N","","","","","","N","","","","","","","","2","02186409","05"
"2021115082","05","1","315 NYC TERMINAL MAR","","BRONX","NY","10474","DERRIGO DELIVERY","7189915900","080000","","","","","N","","","","","","N","","","","","","","","2","00566849","08"
"2021038536","02","1","159 BELLMONT LANE","","DAVENPORT","FL","33897","REID-BROWN YAZID DBA REID-BROWN","3219007471","026000","","","","","N","","","","","","N","","","","","","","","1","03517116","03"
"2021003566","03","1","3476 NEW JERSEY AVENUE","","PENNSAUKEN","NJ","08109","GLENN PEARSON","8569244119","080000","","","","","N","","","","","","N","","","","","","","","1","","08"
"2021119306","02","4","59 MAIN STREET","","TREMONT","PA","17981","WHEEL'S COAL COMPANY","9999999999","","","","","","N","","","","","","","01","","00","","","","9","1","02098314","09"
"2021101859","03","0","PO BOX 4208","","SPRINGFIELD","MO","65808","NEW PRIME INC","8003214552","080000","","","","","N","","","","","","N","","","","","","","","1","00000370","08"
"2021063524","05","1","3820 WISEMAN LANE","","QUINCY","IL","62305","INTERSTATE CARRIER","2172249876","080000","","","","","N","","","","","","N","","","","","","","","1","00504253","08"
"2021063524","05","1","6328 BISCAYNE AVENUE","","MOUNT PLEASANT","WI","53406","GREATWIDE AMERICAN","8002838700","080000","","","","","N","","","","","","N","","","","","","","","2","00752551","08"
"2021110561","99","2","200 SPEERS ROAD","","BELLE VERNON","PA","15012","SOURCE ONE TRANSPORTATION","8179140894","080000","","","","","N","","","","","","N","","","","","","","","2","00930620","06"
"2021091036","05","1","7545 S MADISON ST","","BURR RIDGE","IL","60527","T LINE EXPRESS CORPORATION","6303237565","080000","","","","","N","","","","","","N","","","","","","","","2","01870373","08"
"2021009875","05","1","89 COLLYER RD","","SMITHVILLE FLATS","NY","13840","DOUBLE MM QUARTER HORSES LLC","6076569178","080000","","","","","N","","","","","","N","","","","","","","","2","01698063","04"
"2021121792","99","0","124 FOREST HILLS DR","","SIDMAN","PA","15955","KRESTAR AND SON TRUCKING LLC","8145251830","011400","","","","","N","","","","","","","","","00","","","","9","2","","02"
"2021053824","99","1","3147 W 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INC","8007425877","073009","","","","","N","","","","","","N","","","","","","","","2","00021800","08"
"2021072124","99","0","1030 BLUE BARN RD","","ALLENTOWN","PA","18104","OCEAN VALLEY LLC","6107030205","999999","","","","","N","","","","","","N","","","","","","","","1","00612248","07"
"2021072124","99","0","1703 WALNUT BOTTOM RD","","CARLISLE","PA","17015","J3S SERVICES LLC","7178560022","999999","","","","","N","","","","","","N","","","","","","","","2","03292199","07"
"2021111653","99","1","3205 E MARKET ST APT F 10","","YORK","PA","17402","KING JOE TRANSPORTATION LLC","7178854005","","","","","","N","","","","","","N","","","","","","","","1","00304654","09"
"2021109588","02","1","100 GROVE STREET UPPR","","BUFFALO","NY","14207","DIDIER KABEMBA","7164822153","080000","","","","","N","","","","","","N","","","","","","","","1","02941226","08"
"2021025069","05","1","800 W 5TH AVE SUITE 100E","","NAPERVILLE","IL","60563","UNITED GROUP LOGISTICS INC","7738099145","080000","","","","","N","","","","","","N","","","","","","","","1","02888134","08"
"2021031281","03","7","174 RINKER HOLLOW RD","","KITTANNING","PA","16201","RONALD E HAGOFSKY","7245487995","073280","","","","","N","","","","","","N","","","","","","","","2","02109721","04"
"2021095538","05","4","364 E MADISON AVE","","CLIFTON HEIGHTS","PA","19018","D'ANTONIO EXCAVATING INC","6102562368","080000","","","","","N","","","","","","","02","","00","","","","2","2","00462957","04"
"2021029779","03","99","2228 TORCH LAKE DR","","FORNEY","TX","75126","HENOK R GHEBRU","9723661021","","","","","","N","","","","","","N","","","","","","","","1","05739342","08"
"2021088197","05","1","688 HOLLAND RD","","HOLLAND","PA","18966","AVS GROUP LLC","2157158070","080000","","","","","N","","","","","","N","","","","","","","","1","02630669","02"
"2021076440","03","2","920 S BOLMAR ST","","WEST CHESTER","PA","19382","WMP MCGOVERN INC","6104445797","080000","","","","","N","","","","","","N","","","","","","","","2","00348381","08"
"2021093529","03","7","154 QUARRY ROAD","","COAL TOWNSHIP","PA","17866","DISPOSAL MANAGEMENT SERVICES INC","5706441374","073280","","","","","N","","","","","","","99","","00","","","","9","1","00834001","04"
"2021095499","99","99","1208 E KENNEDY BLVD SUITE 132","","TAMPA","FL","33602","QUALITY CARRIERS","8007598265","080000","","","","","N","","","","","","N","","","","","","","","2","00076600","09"
"2021128103","02","1","2508 WESTERN AVE","","SOUTH BEND","IN","46619","BRINKS","8775274657","999999","","","","","N","","","","","","","99","","00","","","","1","1","00076054","03"
"2022000566","05","1","6506 KYLERTOWN DRIFTING HIGHWA","","DRIFTING","PA","16834","A&D TRANSPORTATION INC","8143451103","080000","","","","","N","","","","","","N","","","","","","","","1","00883645","08"
"2021034068","03","1","1940 JANICE AVENUE","","MELROSE PARK","IL","60160","KREG THERAPEUTICS","5088537200","033000","","","","","N","","","","","","N","","","","","","","","1","01356582","04"
"2021006212","04","2","1434 BRIERTOWN RD","","EAST EARL","PA","17519","PHIPPS TRANSPORT LLC","7178759505","080000","","","","","N","","","","","","N","","","","","","","","1","03110193","08"
"2021123329","02","8","2990 DUSS AVENUE","","AMBRIDGE","PA","15003","R J RHODES TRANSIT INC","7242664322","099999","","","","","N","","","","","","","","","","","","","","1","00239894","12"
"2021123329","05","3","7650 BATH ROAD","","MISSISSAUGA","ON","L4T1L2","NET FREIGHT SYSTEM INC","9056739976","099999","","","","","N","","","","","","","","","","","","","","2","01302947","08"
"2021016400","03","1","701 WILMETTE AVE","","WESTMONT","IL","60559","MIDWEST STAR GROUP INC","6307661800","080000","","","","","N","","","","","","N","","","","","","","","1","01796052","08"
"2021016400","03","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8003167160","080000","","","","","N","","","","","","N","","","","","","","","3","00511412","08"
"2021003005","02","1","340 INDUSTRIAL BLVD","","LAWRENCEBURG","IN","47025","AIR WOLF INC","5167923354","080000","","","","","N","","","","","","N","","","","","","","","1","02297576","08"
"2021050263","03","1","3147 169TH PLACE","","HAMMOND","IN","46323","UNITED PARCEL SERVICE","8667908450","","","","","","N","","","","","","N","","","","","","","","2","00121058","08"
"2021053610","02","8","3099 ORTHODOX ST","","PHILADELPHIA","PA","19137","MAT BUS CORP","2153830470","012300","","","","","N","","","","","","N","","","","","","","","2","02643668","12"
"2021102907","03","5","18 WEST STEEL RD","","MORRISVILLE","PA","19067","JFI REDI-MIX","2154283560","080000","","","","","N","","","","","","","","","","","","","2","2","01467395","98"
"2021090702","05","1","135 RIVERVIEW DR","","RICHLAND","MS","39218","KLLM TRANSPORT SERVICES LLC","8009251000","080000","","","","","N","","","","","","N","","","","","","","","2","00154237","08"
"2021092110","05","1","10990 189TH ST","","COUNCIL BLUFFS","IA","51503","AIR PRODUCTS & CHEMICALS INC","7173931062","","","","","","N","","","","","","","","","","","","","","1","00101263","09"
"2021006672","02","0","1926 HOLLAND STREET","","ERIE","PA","16503","CITY OF ERIE MUNICIPLE GARBAGE","8148701315","025999","","","","","N","","","","","","N","","","","","","","","1","","09"
"2021003493","05","3","190 KELLY RD., P.O. BOX 9001","","BETHLEHEM","PA","18951","PENN STAINLESS PRODUCTS INC.","8002226144","080000","","","","","N","","","","","","N","","","","","","","","2","00035875","08"
"2021046330","02","99","516 WALNUT STREET","","DANVILLE","PA","17821","REICHARD BUSING LLC","5702755656","","","","","","","","","","","","N","","","","","","","","2","09999999","12"
"2021118902","05","3","5643 LICKING CREEK RD","","MIFFLINTOWN","PA","17059","CHAD A HOLDERMAN","7173630008","080000","","","","","N","","","","","","N","","","","","","","","1","02130426","08"
"2021068059","02","3","3501 NEW FALLS ROAD","","BRISTOL","PA","19007","UNITED RENTALS","7327357231","018000","","","","","N","","","","","","N","","","","","","","","1","00899748","03"
"2021068059","02","3","PO BOX 488","","MICKLETON","NJ","08056","ATLAS FLA  S  HER & SPLY CO INC","4849556157","019500","","","","","N","","","","","","N","","","","","","","","2","01041480","03"
"2021096337","99","1","13690 LAKEFRONT DR","","EARTH CITY","MO","63045","PENSKE TRUCK LEASING","0000000000","026000","","","","","N","","","","","","N","","","","","","","","1","00327574","09"
"2021065082","99","1","1436 WARD TRUCKING DRIVE","","ALTOONA","PA","16602","WAR TRUCKING LLC","3473973820","025999","","","","","N","","","","","","N","","A-6879500","","","","","","1","00084850","09"
"2021018322","03","1","TUMBLING RUN ROAD","PO BOX 513","POTTSVILLE","PA","17901","GUERS DAIRY","5702776611","060000","","","","","N","","","","","","N","","","","","","","","1","02136241","04"
"2021045881","02","6","25 MATTOON ST BSMT APT","","SPRINGFIELD","MA","01105","CASTILLOS HAULING AND LOGISTICS","7186744187","020000","","","","","N","","","","","","N","","","","","","","","1","03545334","02"
"2021071644","02","1","204 S ARTHUR DR","","SINKING SPRING","PA","196081960","ALVAREZ LOGISTICS INC","6109279146","014000","","","","","N","","","","","","N","","","","","","","","1","01849658","02"
"2021102598","02","8","127 E 14TH ST","","ERIE","PA","16503","ERIE METROPOLITAN TRANSIT AUTHOR","8144522801","034500","","","","","N","","","","","","N","","","","","","","","3","","13"
"2021119239","02","99","PO BOX 1500 813 LITITZ PIKE","","LITITZ","PA","17543","SKH MANAGEMENT COMPANY","7173974719","","","","","","","","","","","","N","","","","","","","","1","00225574","99"
"2021032519","05","3","218 CHANDLER RD","","JACKSON","NJ","08527","LAI TRUCKING LLC","3103446812","000000","","","","","N","","","","","","","","","","","","","","1","01630003","08"
"2021019857","99","8","UNK","","UNK","ZZ","99999","AVIS BUDGET CAR RENTAL","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","10"
"2021028028","05","1","638 SUMMER MOUNTAIN RD","","BERNVILLE","PA","19506","CIRCILE W ENTERPRISE","7178219726","080000","","","","","N","","","","","","N","","","","","","","","1","02029128","08"
"2021043045","05","99","7377 EXPRESSWAY DR SUITE D","","GRAND RAPIDS","MI","49548","ONIT TRANSPORTATION INC","6165389090","999999","","","","","N","","","","","","","","","00","","","","9","1","01164486","08"
"2021013035","05","4","4194 POINT PLEASANT PIKE","","DANBORO","PA","18916","RICHARD W SMITH INC","2152605213","080000","","","","","N","","","","","","N","","A-00110799","","","","","","1","00267078","08"
"2021074001","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO LP","6107756000","","","","","","N","","","","","","N","","","","","","","","1","00327574","09"
"2021126133","05","1","23865 SW 117 CT","","HOMESTEAD","FL","33032","HURTADO TRANSPORT CORP","7862199417","080000","","","","","N","","","","","","","99","","00","","","","1","2","03390940","08"
"2021005153","","1","177 S FAMERSVILLE RD","","LEOLA","PA","17540","CARPENTERS RUN TRUCKING LLC","7172011568","","","","","","N","","","","","","N","","","","","","","","1","03139452","08"
"2021086114","03","99","1584 KEYSTONE PARK ROAD","","NEW ALEXANDRIA","PA","15670","JEFFERY TENEROVICH","7243092656","005800","","","","","N","","","","","","N","","","","","","","","1","00930706","04"
"2021037925","03","5","1051MCCARTNEY ST","","PITTSBURGH","PA","15220","QUALITY CONCRETE INC","4129220200","077940","","","","","N","","","","","","N","","","","","","","","2","02066094","00"
"2021100694","04","4","1270 VETERANS HWY","PO BOX 1359","LEVITTOWN","PA","19056","CLC CONTRACTORS","2157749061","072000","","","","","N","","","","","","","99","","00","","","","9","1","03011291","04"
"2021064607","18","1","1950 VINEYARD CT","","ALPHARETTA","GA","30004","EZ LOGISTICS INC","7707541606","080000","","","","","N","","","","","","N","","","","","","","","2","00092759","08"
"2021054850","02","1","9518 MESA DR","","SAINT LOUIS","MO","63132","THOUSAND STAR TRUCKING","3147089897","023000","","","","","N","","","","","","N","","","","","","","","2","03499571","09"
"2021020810","03","1","19336 N 1425 EAST ROAD","","HUDSON","IL","61748","NUSSBAUM","8003227305","080000","","","","","N","","","","","","N","","","","","","","","2","00071317","04"
"2021019058","05","1","7720 LANCASTER AVE","","MT AETNA","PA","19544","VAN WYCK TRUCKING LLC","7179335100","080000","","","","","N","","","","","","N","","","","","","","","1","00201182","08"
"2021019058","05","1","625 E 10TH ST","","BOLINGBROOK","IL","60440","METROPOLITAN TRUCKING INC.","5708324633","999999","","","","","N","","","","","","N","","","","","","","","3","00039717","08"
"2021002519","03","4","716 WATER STREET","","SHOEMAKERSVILLE","PA","19555","RONNIE C FOLK PAVING","6105623550","073280","","","","","N","","","","","","N","","","","","","","","1","02159428","04"
"2021078750","03","7","2650 AUDUBON ROAD","","AUDUBON","PA","19403","SOLID WASTE SERVICES INC. JP MAS","8886272276","073280","","","","","N","","","","","","N","","","","","","","","1","00454743","04"
"2021093571","02","99","1370 WASHINGTON PIKE","","BRIDGEVILLE","PA","15017","STA OF PENNSYLVANIA","4122782667","010000","","","","","","","","","","","","99","","00","","","","4","1","","12"
"2021017262","05","1","222 RUE PRINCIPALE NORD CP 4","","WINDSOR","QC","J1S2L7","EXPRESS LOGAN INC.","8008376030","080000","","","","","N","","","","","","N","","","","","","","","2","00493740","06"
"2021017262","05","3","6515 NC HIGHWAY 55","","DURHAM","NC","27713","CAROLINA STONE AND SUPLY INC","2035846016","080000","","","","","N","","","","","","N","","","","","","","","3","02374437","08"
"2021017262","05","1","4800 E TRINDLE ROAD PO BOX 959","","MECHANICSBURG","PA","17055","NAPA TRANSPORTATION INC.","7177240706","080000","","","","","N","","","","","","N","","","","","","","","4","00446997","06"
"2021017262","05","1","7101 W 17TH AVENUE","","GARY","IN","46406","SCHNEIDER NATIONAL LEASING INC.","8004464546","080000","","","","","N","","","","","","N","","","","","","","","5","00264184","06"
"2021020964","05","1","118 E 22ND ST APT 2","","PATERSON","NJ","07514","GORIS TRUCKING LLC","9738610428","999999","","","","","N","","","","","","N","","","","","","","","1","03410321","08"
"2021020964","06","1","114 STRAWBERRY HILL AVE APT 20","","STAMFORD","CT","06902","CARAVAN GROUP LLC","7659941080","999999","","","","","N","","","","","","N","","","","","","","","2","03413906","08"
"2021020964","05","1","101 BROOME CORP PARKWAY","","CONKLIN","NY","13748","LINEAGE FOODSERVICES SOLUTIONS L","9999999999","999999","","","","","N","","","","","","N","","","","","","","","3","03425595","08"
"2021053268","99","99","102 S MAIN ST","PO BOX 665","COUDERSPORT","PA","16915","TREASURE LAKE LP","9999999999","011000","","","","","N","","","","","","","99","","00","","","","9","2","","99"
"2021106403","02","1","139 JOHNSON RD","","GREENSBURG","PA","15601","AMERICAN PAVING COMPANY","7248610300","014500","","","","","","","","","","","","","","","","","","","2","02282722","03"
"2021104965","99","99","UNK","","UNK","PA","99999","TAGUE LUMBER OF MEDIA INC","9999999999","052000","","","","","","","","","","","","","","","","","","","2","","99"
"2021100138","99","99","3719 FEDERAL HIL RD","PO BOX 185","JARRETTSVILLE","MD","21084","MORANS AUTO","4108082075","999999","","","","","N","","","","","","","","","","","","","","1","","99"
"2021091287","02","1","2701 CHESNUT STREET","APT. C4","CHESTER","PA","19013","PA GROUND 2 INC.","0000000000","022000","","","","","N","","","","","","U","","","","","","","","1","00265752","03"
"2021127914","99","99","UNKNOWN","","UNKNOWN","ZZ","00000","UNKNOWN","9999999999","","","","","","","","","","","","U","","","","","","","","1","00000009","99"
"2021067195","03","1","498 COMMERCIAL DR","","FAIRFIELD","OH","45014","RELAY EXPRESS INC","5132001864","080000","","","","","N","","","","","","N","","","","","","","","2","00282155","08"
"2021076251","03","1","1500 TRUMBULL AVE,","","GIRARD","OH","44420","AIM LEASING CO","7246953500","","","","","","N","","","","","","N","","","","","","","","1","00984105","04"
"2021091381","02","0","100 COMMERCIAL DR","","WASHINGTON","PA","15301","TEN MILE PAVING LLC","7242636000","","","","","","N","","","","","","N","","N/A","","","","","","1","","05"
"2021104819","02","8","1065 BELVOIR ROADQ","","PLYMOUTH MTG","PA","19462","FIRST STUDENT CHARTER BUS RENTAL","6102727671","","","","","","N","","","","","","","","","","","","","","2","00354406","12"
"2022022318","05","1","3901 W BROAD ST","","RICHMOND","VA","23230","ESTES EXPRESS LINES","8663783748","080000","","","","","N","","","","","","","","","00","","","","9","1","00121018","08"
"2021042052","05","99","1231 MT. WILSON RD","","LEBANON","PA","17042","WEABER LUMBER","7178672212","080000","","","","","N","","","","","","N","","","","","","","","2","02347747","08"
"2021012744","03","1","2809 RALSTON STREET","","GARY","IN","46406","ACA TRUCKING PARTNERS INC","2022625522","080000","","","","","N","","","","","","N","","","","","","","","1","02965421","09"
"2021023874","99","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION CO","7174645800","029000","","","","","N","","","","","","N","","","","","","","","1","00058638","12"
"2021057339","99","99","220 HUFFMAN RD","","LINDEN","PA","17744","THE AUTO BARN","5703984365","019500","","","","","N","","","","","","U","","","","","","","","1","","99"
"2021057339","99","1","1000 FEDEX DR","","MOON TOWNSHIP","PA","151080000","FEDEX GROUND PACKAGE SYSTEM","8004633339","080000","","","","","N","","","","","","N","","","","","","","","2","00265752","08"
"2021057330","03","1","2505 INDUSTRIAL PARL RD","","VAN BUREN","AR","72956","ART TRANSPORT INC","5016824653","016329","","","","","N","","","","","","N","","","","","","","","2","01058546","08"
"2021036425","03","1","8708 ARCADIA PARK DR","","FORT WORTH","TX","76244","OUTSIDERS TRUCKING LLC","9013716243","080000","","","","","N","","","","","","N","","","","","","","","1","00728630","09"
"2021036425","03","1","4080 JENKINS RD","","CHATTANOOGA","TN","37421","US XPRESS INC","9017071725","080000","","","","","N","","","","","","N","","","","","","","","2","00303024","09"
"2021025084","05","1","22 KELSTON DRIVE, WELLINGTON W","","NEWARK","DE","19702","VLAKE ENTERPRISE LLC","3023002631","080000","","","","","N","","","","","","N","","A-0000000","","","","","","2","03012990","08"
"2021050477","05","1","28 STONEHENGE DR","","SEWELL","NJ","08080","JB LOGISTICS SYSTEMS LLC","2567250574","080000","","","","","N","","","","","","N","","","","","","","","1","00796981","08"
"2021080074","03","3","2745 BLACKBRIDGE RD.","","YORK","PA","17406","IB ABEL INC.","7178815011","080000","","","","","N","","","","","","N","","0","","","","","","1","00916720","08"
"2021080074","04","4","745 GATES RD","","HERSHEY","PA","17033","GRAYBILL EQUIPMENT","7174196864","073280","","","","","N","","","","","","N","","0","","","","","","2","02099645","04"
"2021080074","02","7","3730 SANDHURST DR","","YORK","PA","17404","REPUBLIC SERVICES OF PA","7175868603","073000","","","","","N","","","","","","N","","0","","","","","","3","00348394","03"
"2021047681","99","1","1880 MATHESON BLVD E","","MISSISSAUGA","ON","L4W5N4","CEVA FREIGHT CANADA CORP","9052681600","","","","","","N","","","","","","N","","","","","","","","1","00904406","06"
"2021063202","02","1","2851 OLD TREE DR","","LANCASTER","PA","17603","U GO BOY DBA KEGLES PRODUCE","7173926612","026000","","","","","N","","","","","","N","","","","","","","","2","01208429","09"
"2021106547","03","4","12 GOTWALS LN, PO BOX","","OLEY","PA","19547","BROOK LEDGE INC","4843325058","073280","","","","","","","","","","","","","","","","","","","2","","99"
"2021108666","04","0","1218 E CRAWFORD AVENUE","","CONNELLSVILLE","PA","15425","SUTTON TRANSPORT","8885721851","073280","","","","","N","","","","","","N","","A-00120820","","","","","","2","01415373","04"
"2021079864","05","0","3603 E RAYMOND STREET","","INDIANAPOLIS","IN","46203","P A M TRANSPORTATION","4793619111","999999","","","","","N","","","","","","N","","","","","","","","1","00179752","08"
"2022008815","","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","U","","","","","","","","1","09999999","99"
"2021097952","05","1","728 N BROAD ST","","YORK","PA","17403","GRANITE TRANSPORTATION INC","7174099309","080000","","","","","N","","","","","","","01","","00","","","","2","2","00089883","08"
"2021014165","02","8","311 MAHONING AVE","","NEW CASTLE","PA","16101","NEW CASTLE AREA TRANSIT AUTH","7246543130","999999","","","","","N","","","","","","U","","","","","","","","2","","13"
"2021023915","03","99","900 JULIAN LN","","BEAR","DE","19701","EASTERN MAIL TRANSPORT INC.","9999999999","080000","","","","","N","","","","","","N","","","","","","","","2","00189683","09"
"2021063558","99","99","135 BENTZ MILL RD","","EAST BERLIN","PA","17316","WAGGONER CONSTRUCTION","9999999999","015000","","","","","N","","","","","","U","","","","","","","","1","","99"
"2021114660","99","0","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","","9999999999","","","","","","1","99999999","00"
"2021120245","99","99","809 SAMPSON ST","","NEW CASTLE","PA","16101","NCC WHOLESOME FOODS INC","9999999999","016500","","","","","N","","","","","","","","","","","","","","1","","99"
"2021031471","99","99","UNKNOWN","","UNKNOWN","ZZ","000000","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","","1","09999999","99"
"2021079894","02","0","14002 E 21ST ST","SUITE 1500","TULSA","OK","74134","EAN HOLDINGS","9999999999","025999","","","","","","","","","","","","99","","00","","","","9","1","","00"
"2021082764","04","4","63 KREIDER LN","","MANHEIM","PA","17545","KBHC TRANSPORT LLC","7178987651","073280","","","","","N","","","","","","N","","","","","","","","2","03251002","04"
"2021110534","02","3","2763 BUCKHANNON PIKE","","MT CLARE","WV","26408","ILEASE AND RENTALS LLC","3048480888","019500","","","","","N","","","","","","N","","","","","","","","1","02491363","09"
"2021124244","03","0","3032 COPLAY LN","","WHITEHALL","PA","18052","MJ TRANSPORTATIONS CORP.","4849956687","","","","","","N","","","","","","N","","","","","","","","2","03479693","08"
"2021006339","07","1","6848 MOUNT HERMAN ROAD","","MORRISVILLE","NC","27560","ESTES EXPRESS LINES","7245281777","080000","","","","","N","","","","","","N","","A-00110475","","","","","","1","00121018","08"
"2021078862","03","99","3850 BEEBE RD","","KALKASKA","MI","49646","C.C. POWER ELECTRICAL CONTRACTIN","2312585909","054000","","","","","N","","","","","","N","","","","","","","","1","01617407","04"
"2021018651","99","6","1021 NORTH WOOD DALE ROAD","","WOOD DALE","IL","60191","WORLD WAY INC","2177851800","080000","","","","","N","","","","","","N","","","","","","","","1","01828053","08"
"2021034574","03","7","334 LAYFIELD RD","","PERKIOMENVILLE","PA","18074","WHITETAIL DISPOSAL","6107540103","073280","","","","","N","","","","","","N","","","","","","","","1","02104115","04"
