"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2021084451","Y","Y","U","Y","Y","Y","3","Y","N","01900","Y","Y","Y","Y","Y","3","N","N","N","1"
"2021038759","Y","Y","N","N","N","N","0","Y","N","01690","N","","","","","","","","N","1"
"2021090425","N","Y","N","Y","N","N","0","Y","Y","01000","N","","","","","","","","N","1"
"2021073633","N","Y","Y","Y","Y","N","1","Y","N","00996","N","","","","","","","","N","1"
"2021095996","U","N","U","Y","N","N","0","Y","Y","00883","N","","","","","","","","N","1"
"2021062312","N","N","U","Y","Y","Y","1","N","N","01300","N","","","","","","","","N","1"
"2021076218","N","U","U","U","N","N","0","U","U","01330","N","","","","","","","","N","1"
"2021102663","","","","","","","","","","","","","","","","","","","","1"
"2021064998","N","U","N","Y","U","U","9","U","U","01200","N","","","","","","","","N","1"
"2021062596","","","","","","","","","","","","","","","","","","","","2"
"2021035090","Y","Y","Y","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2021041469","Y","N","U","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2021042902","","","","","","","","","","","","","","","","","","","","1"
"2021048127","Y","U","U","U","N","N","0","U","U","01800","N","","","","","","","","N","1"
"2021039965","Y","N","N","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2021073921","N","Y","Y","Y","U","Y","1","Y","Y","00999","N","","","","","","","","N","2"
"2021028477","N","Y","Y","U","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2021094597","N","N","Y","N","Y","Y","1","N","Y","01000","N","","","","","","","","N","1"
"2021094294","U","U","U","U","U","U","1","Y","Y","00999","N","","","","","","","","N","2"
"2021080351","Y","Y","Y","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2021089822","N","Y","U","Y","Y","Y","1","Y","Y","00600","Y","N","Y","Y","Y","1","Y","Y","N","1"
"2021053574","N","N","U","N","U","U","1","Y","N","00500","N","","","","","","","","N","1"
"2021034341","N","U","N","Y","Y","Y","1","Y","Y","00321","N","","","","","","","","N","1"
"2021054650","Y","Y","N","Y","N","N","0","Y","N","01700","N","","","","","","","","N","1"
"2021068065","Y","Y","N","U","U","Y","3","Y","N","01340","N","","","","","","","","N","1"
"2021043997","","","","","","","","","","","","","","","","","","","","2"
"2021037746","N","Y","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","2"
"2021080606","","","","","","","","","","","","","","","","","","","","2"
"2021075851","N","N","N","N","N","N","0","Y","N","45000","N","","","","","","","","N","1"
"2021097543","Y","Y","Y","Y","","","0","Y","Y","01340","N","","","","","","","","N","1"
"2021119236","U","N","U","N","U","N","1","Y","N","00400","N","","","","","","","","N","2"
"2021072468","N","Y","N","Y","U","Y","1","Y","N","01000","N","","","","","","","","N","2"
"2021079921","Y","Y","N","Y","N","N","0","Y","N","00649","N","","","","","","","","N","1"
"2021078882","Y","Y","U","Y","N","N","0","Y","N","01584","N","","","","","","","","N","1"
"2021066792","N","U","U","Y","U","Y","1","U","N","00050","N","","","","","","","","N","2"
"2021068327","","","","","","","","","","","","","","","","","","","","2"
"2021105808","U","U","U","U","U","U","9","U","U","00170","N","","","","","","","","N","2"
"2021074294","N","N","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2021058848","N","U","U","U","N","N","0","Y","U","00883","N","","","","","","","","N","1"
"2021093842","N","U","U","U","U","U","9","U","U","00649","U","","","","","","","","N","1"
"2021105056","N","Y","U","Y","N","N","0","Y","U","00654","N","","","","","","","","N","1"
"2021081719","","","","","","","","","","","","","","","","","","","","2"
"2021063681","","","","","","","","","","","","","","","","","","","","2"
"2021102764","","","","","","","","","","","","","","","","","","","","1"
"2021029856","Y","N","N","Y","N","Y","3","Y","N","00883","N","","","","","","","","N","1"
"2021079759","Y","Y","Y","Y","N","N","0","Y","U","00999","N","","","","","","","","N","2"
"2021094311","N","U","U","N","N","N","0","U","Y","99999","N","","","","","","","","N","1"
"2021090472","Y","U","U","N","N","N","0","U","U","01100","N","","","","","","","","N","1"
"2021071676","N","Y","U","Y","U","Y","1","Y","Y","00929","Y","N","Y","U","Y","1","Y","Y","N","1"
"2021052899","N","N","N","N","N","N","0","Y","N","00114","N","","","","","","","","N","1"
"2021024234","Y","N","Y","Y","Y","Y","1","Y","Y","01800","N","","","","","","","","N","1"
"2021100424","N","U","N","N","N","U","0","U","U","00080","N","","","","","","","","N","1"
"2021125738","","","","","","","","","","","","","","","","","","","","1"
"2021057896","Y","N","U","Y","Y","Y","1","N","N","01600","N","","","","","","","","N","2"
"2021103411","N","Y","N","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2021070931","","","","","","","","","","","","","","","","","","","","1"
"2021026064","","","","","","","","","","","","","","","","","","","","1"
"2021063995","Y","Y","Y","N","N","N","0","Y","N","01340","Y","U","N","N","N","0","U","N","N","1"
"2021027843","N","Y","U","Y","N","N","0","Y","Y","01500","Y","Y","Y","N","N","0","Y","Y","N","2"
"2021083429","Y","N","U","N","U","U","9","Y","Y","16900","U","","","","","","","","N","1"
"2021113304","N","N","U","U","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2021060566","N","N","Y","N","N","N","0","N","N","01634","N","","","","","","","","N","2"
"2021063605","N","Y","U","N","N","N","0","Y","N","01200","N","","","","","","","","N","2"
"2021066295","N","N","N","Y","U","N","1","N","N","01000","N","","","","","","","","N","1"
"2021084749","","","","","","","","","","","","","","","","","","","","1"
"2021078720","","","","","","","","","","","","","","","","","","","","1"
"2021053070","N","U","U","N","N","N","0","U","U","00125","Y","U","N","N","N","0","U","U","N","1"
"2021086080","","","","","","","","","","","","","","","","","","","","2"
"2021059852","Y","Y","Y","Y","N","Y","3","Y","N","01690","N","","","","","","","","N","2"
"2021069421","Y","U","Y","Y","N","N","0","Y","Y","75000","N","","","","","","","","N","2"
"2021031876","Y","Y","N","U","Y","Y","3","Y","Y","01584","N","","","","","","","","N","1"
"2021102187","U","Y","U","Y","U","Y","3","Y","Y","09999","N","","","","","","","","N","1"
"2021036077","N","N","U","N","U","N","1","Y","Y","00600","N","","","","","","","","N","1"
"2021037779","N","N","Y","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2021065005","Y","Y","Y","N","N","Y","1","Y","N","01600","N","","","","","","","","N","2"
"2021094657","","","","","","","","","","","","","","","","","","","","1"
"2021023442","N","U","Y","Y","U","Y","1","Y","Y","00150","N","","","","","","","","N","1"
"2021034376","Y","Y","Y","Y","U","Y","2","Y","Y","99999","N","","","","","","","","N","1"
"2021023300","","","","","","","","","","","","","","","","","","","","2"
"2021121346","Y","Y","Y","Y","N","Y","1","Y","Y","00800","N","","","","","","","","N","1"
"2021091211","N","N","U","Y","Y","Y","1","Y","Y","00800","N","","","","","","","","N","2"
"2021066015","Y","Y","N","Y","N","N","0","Y","N","01783","N","","","","","","","","N","2"
"2021048456","N","Y","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2021026466","N","Y","Y","U","U","Y","1","Y","N","01450","N","","","","","","","","N","1"
"2021088386","Y","N","N","Y","Y","Y","1","Y","N","00500","N","","","","","","","","N","1"
"2021088112","U","N","U","N","N","N","0","Y","N","00000","N","","","","","","","","N","2"
"2021087150","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2021088270","N","Y","Y","Y","Y","U","1","Y","Y","00373","N","","","","","","","","N","1"
"2021023429","N","U","U","U","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2021102671","N","N","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2021070729","N","Y","Y","Y","Y","Y","1","Y","N","01300","Y","Y","Y","Y","Y","1","Y","Y","N","2"
"2021086220","Y","Y","Y","U","N","N","0","Y","U","01099","N","","","","","","","","N","1"
"2021031928","","","","","","","","","","","","","","","","","","","","2"
"2021080873","N","N","Y","Y","","","0","Y","N","01200","N","","","","","","","","N","1"
"2021063452","N","N","N","Y","N","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2021064401","","","","","","","","","","","","","","","","","","","","2"
"2021117357","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2021122325","N","U","U","U","U","U","9","U","U","00650","N","","","","","","","","N","2"
"2021109137","Y","Y","Y","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","1"
"2021005604","N","N","N","N","N","N","0","Y","Y","00250","N","","","","","","","","N","1"
"2021051678","","","","","","","","","","","","","","","","","","","","2"
"2021085295","N","N","N","N","N","N","0","N","N","00125","N","","","","","","","","N","1"
"2021074212","Y","N","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2021061553","N","Y","U","U","U","Y","2","Y","N","14422","Y","Y","U","U","Y","1","Y","N","N","1"
"2021034638","Y","Y","N","Y","N","N","0","Y","Y","00088","N","","","","","","","","N","1"
"2021034638","Y","Y","N","Y","N","N","0","Y","Y","00096","N","","","","","","","","N","2"
"2021075873","N","Y","Y","Y","Y","Y","3","Y","Y","01100","N","","","","","","","","N","1"
"2021084638","N","Y","Y","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2021084515","Y","Y","U","Y","Y","Y","1","Y","Y","01500","N","","","","","","","","N","2"
"2021044449","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2021068168","Y","U","Y","N","","","0","Y","N","01340","Y","U","N","","","0","Y","N","N","2"
"2021092474","","","","","","","","","","","","","","","","","","","","2"
"2021037954","N","N","Y","Y","U","Y","1","Y","Y","00135","N","","","","","","","","N","1"
"2021068872","","","","","","","","","","","","","","","","","","","","2"
"2021068872","","","","","","","","","","","","","","","","","","","","3"
"2021068872","","","","","","","","","","","","","","","","","","","","4"
"2021068872","","","","","","","","","","","","","","","","","","","","5"
"2021089094","N","Y","N","Y","N","N","0","Y","N","01450","Y","Y","Y","Y","Y","3","Y","N","N","1"
"2021094933","Y","U","U","Y","U","N","0","Y","Y","12012","N","","","","","","","","N","1"
"2021069530","Y","Y","U","U","N","N","0","Y","Y","01449","Y","Y","Y","N","N","0","Y","Y","N","2"
"2021069575","Y","U","U","Y","N","N","0","Y","N","01690","N","","","","","","","","N","1"
"2021042386","N","N","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2021042689","Y","U","Y","Y","Y","Y","1","U","U","00150","N","","","","","","","","N","2"
"2021036268","N","U","N","N","U","U","9","Y","Y","00450","N","","","","","","","","N","1"
"2021038724","Y","U","U","U","U","U","0","Y","N","99999","N","","","","","","","","N","1"
"2021038724","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","2"
"2021079372","N","N","N","Y","N","N","0","Y","N","02384","Y","N","Y","N","N","0","N","N","N","1"
"2021111255","N","Y","Y","Y","","","0","Y","Y","01500","N","","","","","","","","N","2"
"2021067305","","","","","","","","","","","","","","","","","","","","1"
"2021076271","N","U","U","U","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2021025646","Y","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2021087802","N","Y","Y","Y","U","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2021033119","U","U","U","U","N","N","0","U","U","10500","N","","","","","","","","N","1"
"2021059223","Y","Y","Y","U","U","U","9","Y","N","01200","N","","","","","","","","N","1"
"2021048783","N","N","N","Y","U","Y","2","Y","Y","00400","N","","","","","","","","N","2"
"2021083460","N","N","N","N","U","N","1","Y","Y","00659","N","","","","","","","","N","1"
"2021073225","","","","","","","","","","","","","","","","","","","","2"
"2021090443","Y","Y","N","N","N","N","0","Y","N","01450","Y","Y","N","N","N","0","Y","N","N","1"
"2021099179","Y","Y","U","U","N","N","0","Y","N","01750","N","","","","","","","","N","1"
"2021073521","Y","N","U","Y","U","N","1","Y","Y","00652","N","","","","","","","","N","2"
"2022001166","Y","U","Y","Y","N","N","0","Y","N","01304","N","","","","","","","","N","3"
"2021115637","","","","","","","","","","","","","","","","","","","","2"
"2021056081","N","Y","Y","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2021067412","N","N","U","Y","N","Y","1","Y","N","00980","N","","","","","","","","N","1"
"2021096432","Y","N","Y","Y","U","Y","1","Y","Y","01449","Y","N","Y","N","Y","1","Y","Y","N","1"
"2021068405","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2021046556","N","Y","U","Y","Y","Y","2","Y","Y","00250","N","","","","","","","","N","1"
"2021046441","N","N","N","N","U","U","1","N","N","00750","N","","","","","","","","N","1"
"2021091529","U","Y","U","N","N","N","0","Y","N","00498","N","","","","","","","","N","1"
"2021110027","N","N","U","N","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2021110027","N","N","U","N","Y","Y","1","Y","Y","00300","N","","","","","","","","N","3"
"2021110027","N","U","U","U","U","U","9","Y","Y","00000","N","","","","","","","","N","4"
"2021039733","Y","Y","U","Y","U","U","1","Y","Y","01340","N","","","","","","","","N","1"
"2021066287","N","N","N","U","N","N","0","N","N","01584","N","","","","","","","","N","1"
"2021058897","Y","Y","Y","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2021039699","N","N","N","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2021116463","Y","U","Y","Y","U","Y","1","Y","Y","01450","N","","","","","","","","N","1"
"2021023234","N","Y","Y","Y","N","N","1","Y","Y","99999","N","","","","","","","","N","2"
"2021065344","N","Y","U","Y","N","N","0","Y","N","01200","N","","","","","","","","N","2"
"2021080312","N","N","N","N","N","N","0","N","N","00196","N","","","","","","","","N","1"
"2021082486","Y","U","U","Y","Y","Y","1","Y","Y","01450","N","","","","","","","","N","1"
"2021057756","","","","","","","","","","","","","","","","","","","","1"
"2021037298","N","N","N","N","N","N","0","Y","Y","00600","N","","","","","","","","N","1"
"2021070411","","","","","","","","","","","","","","","","","","","","2"
"2021068629","Y","Y","Y","Y","U","Y","3","Y","Y","15840","Y","Y","Y","U","Y","3","Y","Y","N","1"
"2021091321","Y","N","Y","Y","N","N","0","Y","Y","01584","N","","","","","","","","N","2"
"2021037293","N","N","U","U","N","N","0","Y","Y","00650","N","","","","","","","","N","1"
"2021064637","Y","Y","N","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2021083702","N","N","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2021073205","Y","N","U","Y","U","Y","1","Y","N","01470","N","","","","","","","","N","2"
"2021050385","N","N","N","N","N","N","0","Y","N","00250","Y","N","N","N","N","0","N","N","N","1"
"2021067722","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","1"
"2021061435","N","N","N","Y","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2021051474","N","N","Y","N","N","N","0","Y","N","01449","Y","N","N","N","N","0","Y","N","N","2"
"2021050070","N","Y","Y","Y","Y","Y","1","Y","Y","00850","N","","","","","","","","N","1"
"2021087085","N","N","N","N","N","N","0","N","N","00124","N","","","","","","","","N","1"
"2021018876","N","N","U","Y","Y","Y","1","Y","Y","01400","N","","","","","","","","N","1"
"2021063423","U","U","U","U","N","N","0","Y","N","01900","N","","","","","","","","N","1"
"2021046536","N","N","N","N","N","N","0","N","N","02384","N","","","","","","","","N","1"
"2021072221","Y","Y","Y","Y","Y","N","0","Y","Y","01500","N","","","","","","","","N","1"
"2021025345","U","Y","Y","Y","U","U","9","Y","Y","10000","N","","","","","","","","N","2"
"2021047482","N","Y","U","N","N","N","0","Y","N","00645","N","","","","","","","","N","1"
"2021035890","N","U","U","N","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2021039244","Y","Y","U","Y","Y","Y","2","Y","Y","01200","N","","","","","","","","N","1"
"2021083657","U","N","U","N","N","N","0","N","N","99999","N","","","","","","","","U","3"
"2021068611","Y","N","Y","Y","N","N","0","Y","N","01570","N","","","","","","","","N","2"
"2021098845","Y","N","Y","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","2"
"2021067343","N","Y","Y","Y","U","Y","1","Y","Y","01250","N","","","","","","","","N","1"
"2021039292","N","N","U","Y","N","N","0","Y","N","00883","N","","","","","","","","N","2"
"2021100134","U","U","U","Y","U","Y","1","U","U","99999","N","","","","","","","","U","1"
"2021063984","N","N","U","N","U","Y","3","Y","N","99999","N","","","","","","","","N","1"
"2021076837","N","N","N","Y","N","N","0","Y","Y","00750","N","","","","","","","","N","1"
"2021096392","","","","","","","","","","","","","","","","","","","","2"
"2021083151","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2021081722","Y","N","U","U","U","U","2","Y","U","00805","N","","","","","","","","N","2"
"2021049893","N","Y","U","Y","U","Y","1","Y","Y","09999","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2021075991","Y","U","U","N","N","N","0","Y","Y","01688","N","","","","","","","","N","1"
"2021063079","N","N","U","U","U","Y","1","N","N","00650","N","","","","","","","","N","1"
"2021063079","N","U","U","U","U","Y","1","U","U","00400","N","","","","","","","","N","2"
"2021080916","Y","N","Y","N","N","N","0","Y","N","01499","N","","","","","","","","N","1"
"2021081430","Y","N","U","N","N","N","0","N","N","00150","N","","","","","","","","N","1"
"2021061783","N","Y","Y","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2021073098","","","","","","","","","","","","","","","","","","","","1"
"2021071120","","","","","","","","","","","","","","","","","","","","2"
"2021069920","U","N","U","N","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2021070065","N","N","N","N","N","N","0","N","N","00000","N","","","","","","","","N","1"
"2021088027","N","N","U","Y","U","Y","1","Y","N","00300","N","","","","","","","","N","2"
"2021089334","Y","Y","Y","Y","Y","Y","3","Y","N","01753","N","","","","","","","","N","2"
"2021047185","Y","N","U","N","N","N","0","Y","Y","01100","N","","","","","","","","N","1"
"2021049157","N","Y","Y","N","Y","Y","3","Y","N","00600","N","","","","","","","","N","2"
"2021068847","Y","Y","Y","Y","U","Y","2","Y","Y","01832","N","","","","","","","","N","1"
"2021055956","Y","Y","Y","Y","Y","Y","1","Y","Y","01700","N","","","","","","","","N","1"
"2021080203","Y","Y","N","Y","N","N","0","Y","N","00900","N","","","","","","","","N","1"
"2021075350","N","Y","U","Y","Y","Y","1","Y","N","00450","N","","","","","","","","N","1"
"2021092831","N","N","N","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","2"
"2021065116","","","","","","","","","","","","","","","","","","","","1"
"2021065990","N","N","U","Y","U","Y","3","N","N","00690","N","","","","","","","","N","1"
"2021105060","Y","N","U","Y","N","N","0","Y","Y","01340","N","","","","","","","","N","1"
"2021007090","N","Y","N","N","U","N","9","Y","N","01338","Y","Y","N","U","N","3","Y","N","N","2"
"2021072851","Y","Y","U","N","N","N","0","Y","Y","01900","N","","","","","","","","N","1"
"2021076326","Y","Y","U","U","U","U","9","Y","N","01750","N","","","","","","","","N","1"
"2021102252","","","","","","","","","","","","","","","","","","","","2"
"2021093283","N","N","Y","Y","Y","Y","1","Y","N","02900","N","","","","","","","","N","2"
"2021094774","U","U","U","N","","","0","Y","N","99999","N","","","","","","","","N","1"
"2021057370","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2021057961","Y","N","U","N","N","N","0","N","N","00150","N","","","","","","","","N","1"
"2021057026","Y","Y","U","Y","U","Y","3","Y","N","01800","Y","Y","Y","U","Y","3","Y","N","N","2"
"2021029424","U","U","U","Y","U","U","9","U","U","00125","N","","","","","","","","U","1"
"2021125508","N","Y","U","N","Y","U","9","Y","Y","00600","N","","","","","","","","N","2"
"2021033343","N","U","U","Y","N","N","0","Y","Y","01350","N","","","","","","","","N","1"
"2021067106","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2021114277","N","Y","N","Y","Y","Y","1","Y","Y","00135","N","","","","","","","","N","1"
"2021058686","N","Y","U","Y","Y","Y","3","Y","Y","01449","N","","","","","","","","N","2"
"2021109632","N","Y","U","N","N","N","0","Y","Y","01500","Y","N","N","N","N","0","N","N","N","1"
"2021075113","N","N","U","N","N","N","0","N","N","00650","N","","","","","","","","N","1"
"2021048832","Y","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2021049303","Y","Y","Y","Y","Y","N","3","Y","N","01500","N","","","","","","","","N","1"
"2021045056","","","","","","","","","","","","","","","","","","","","2"
"2021044593","","","","","","","","","","","","","","","","","","","","2"
"2021058439","N","Y","U","Y","U","N","1","Y","Y","00400","N","","","","","","","","N","1"
"2021058057","N","U","U","Y","U","U","3","Y","N","01200","N","","","","","","","","N","1"
"2021086227","N","N","N","Y","Y","N","1","Y","Y","01099","N","","","","","","","","N","1"
"2021074231","N","Y","N","Y","U","Y","1","Y","N","01250","N","","","","","","","","N","1"
"2021078170","N","U","U","U","N","N","0","U","N","00650","Y","U","U","N","N","0","U","N","N","1"
"2021065646","N","Y","Y","Y","N","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2021029542","N","N","N","N","N","N","0","Y","N","00650","N","","","","","","","","N","1"
