"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2022027054","99","1","97 VILLAGE GREEN WAY","","HAZLET","NJ","07730","STRAIGHT LINES TRUCKNG CORP","7325008070","080000","","","","","N","","","","","","N","","","","","","","","1","02202073","08"
"2022027054","99","1","5052 DEISY MAY LN","","MATTHEWS","NC","28105","MIKE TRANSPORTATION LLC","7049574372","080000","","","","","N","","","","","","N","","","","","","","","3","03321683","08"
"2022009411","03","0","390 N LONG RUN RD","","AVONMORE","PA","15618","M&A TRANSPORT INC.","7247260500","080000","","","","","N","","","","","","","","","00","","","","9","1","00871981","07"
"2022047092","03","0","18 MAPLE ST","","CONSHOHOCKEN","PA","19428","RAMS CONTAINER SERVICE","6108281880","000000","","","","","N","","","","","","Y","99","","01","00","00","00","9","1","00849580","04"
"2022048077","02","99","143 WARD TRUCKING DRIVE","","ALTOONA","PA","16602","WARD TRUCKING","9149372857","000999","","","","","N","","","","","","","02","68795","00","","","","1","2","00084850","08"
"2022033848","05","99","26A GRAHAM STREET","","JERSEY CITY","NJ","07307","H&Y ENTERPRISE LLC","2018440903","080000","","","","","N","","","","","","","99","","00","","","","1","2","02329426","08"
"2022077510","03","1","5533 SOUTHWYCK BLVD STE 101M","","TOLEDO","OH","43614","KBB LOG INC","2677766766","","","","","","N","","","","","","","","","00","","","","1","2","03506291","08"
"2022077510","03","1","317 S MAPLE","","PECOS","TX","79772","RHYS TRANSPORT INC","9999999999","","","","","","N","","","","","","","","","00","","","","1","3","00072737","08"
"2022085890","03","1","444 WINDSOR STREET","","WYOMISSING","PA","19609","GEPA LLC","4849269270","080000","","","","","N","","","","","","","","0","00","","","","9","1","03233191","09"
"2022085890","03","1","8805 NEWTON ROAD","","BRIDEVILLE","DE","19933","AMH ENTERPRISES","3023370300","080000","","","","","N","","","","","","","","0","00","","","","9","2","02041238","09"
"2022102587","99","1","2049 N PHILIP ST","","PHILADELPHIA","PA","19122","RELIABLE TRANSPORTATION INC","9999999999","999999","","","","","N","","","","","","","99","","00","","","","9","1","","99"
"2022099759","04","3","7013 SANDS RD","","CRYSTAL LAKE","IL","60014","NVA TRANSPORTATION INC","2245351043","080000","","","","","N","","","","","","","","","00","","","","1","1","02294990","09"
"2022099759","03","1","1428 MANHEIM PIKE","","LANCASTER","PA","17604","G4 LOGISTICS LLC","7175387988","080000","","","","","N","","","","","","","","","00","","","","1","2","03000937","09"
"2022053524","05","2","2327 BRODHEAD RD","","ALIQUIPPA","PA","15001","WONDER TRANSPORT COMPANY","7243783780","068900","3","","","","Y","1","","","","","","01","","00","","","","1","1","00432319","08"
"2022064913","05","1","1111 WEST CHESTER AVE","","WHITE PLAINS","NY","10604","NEW BERN TRANSPORTATION","8142426832","080000","","","","","N","","","","","","","02","","00","","","","1","2","00061092","08"
"2022070658","99","99","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","AUTHORITY SOUTHEASTERN PA TRANSP","9999999999","999999","","","","","N","","","","","","","","","00","","","","9","1","","99"
"2022104236","07","1","773 W AVON RD","","AVON","CT","06001-2939","M&R TRANSPORTATION","8609830635","080000","","","","","N","","","","","","","","","00","","","","1","1","02509253","06"
"2022097128","02","1","10 EAST OAK ST","","TRESCKOW","PA","18254","ALL CARGO SHIPPING CORP","3404745176","000000","","","","","N","","","","","","","02","","00","","","","1","1","03823021","08"
"2022022418","99","1","148 ENTERPRISE DR","","ESWARDSVILLE","IL","62025","DART TRANSIT COMPANY","6516882000","080000","","","","","N","","","","","","","","","00","","","","1","1","00075525","08"
"2022008571","03","3","2747 LEGIONVILLE RD","","AMBRIDGE","PA","150037242","BEEMAC","7242668718","","","","","","N","","","","","","","01","1111111","00","","","","9","2","","04"
"2022033206","05","1","14949 ST RT 28W","","ALEXANDRIA","IN","56001","R & L TRANSFER  INC","9564173145","","","","","","N","","","","","","","01","","00","","","","1","2","00172598","08"
"2022033206","05","1","14949 ST RT 28W","","ALEXANDRIA","IN","56001","R & L TRANSFER  INC","9564173145","","","","","","N","","","","","","","","","00","","","","1","4","00172598","08"
"2022054158","02","1","2685 SPRING RD","","CHAMBERSBURG","PA","17202","WINDY KNOLL FARM LLC","7172642900","026000","","","","","N","","","","","","","01","","00","","","","1","2","02391056","03"
"2022009716","99","1","1010 UNDERWOOD RD A","","OLYPHANT","PA","18447","CANADA DRY BOTTLING CO","5704892727","025900","","","","","N","","","","","","","","","00","","","","9","2","02136535","05"
"2022097550","03","99","17 INDUSTRIAL PARK RD","","LAKE ARIEL","PA","18436","COUNTY WASTE OF PENNSYLVANIA LLC","5706855000","","","","","","","","","","","","","01","","00","","","","2","1","02173345","99"
"2022092455","99","99","1819 LARKIN RD","","UPPR CHICHSTR","PA","19061","MARK WERZALIS","9999999999","","","","","","","","","","","","","99","","00","","","","9","2","","99"
"2022113753","99","99","2900 ORTHODOX ST","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATORS INC","2158213316","080000","","","","","N","","","","","","","","","00","","","","2","1","00959608","99"
"2022008378","02","1","749 GUILFORD ST","","LEBANON","PA","17046","ROCKSTAR TRANSCO LLC","7172745999","002600","","","","","N","","","","","","","","A-8917438","00","","","","9","1","02588025","03"
"2022121319","99","1","UNKNOWN","","UNKNOWN","ZZ","999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","","99","","00","","","","9","1","09999999","08"
"2022046719","02","98","616 BURKEY ROAD","","ENON VALLEY","PA","16120","POGR INC","7243368936","025500","9","","","","Y","1","","","","","","02","","00","","","","2","1","00277025","09"
"2022090375","08","1","79 ELMWOOD AVE","","LANDISVILLE","PA","17356","THOMAS TRADING INC","7178927350","025999","","","","","N","","","","","","","","","00","","","","1","1","01525377","09"
"2022009030","05","1","4255 ANSON BLVD","","WHITESTOWN","IN","46075","JNK TRUCKING","2402813479","080000","","","","","N","","","","","","","","","00","","","","9","2","03383953","09"
"2022093504","02","8","1060 SAUNDERS LANE","","WEST CHESTER","PA","19380","KRAFT BUSES","6104311500","020000","","","","","N","","","","","","","99","","00","","","","4","2","00256859","12"
"2022074611","03","8","7559 WALTON DR","","ROCKFORD","IL","61108","COACH LEASING INC","7186400706","062000","","","","","N","","","","","","","","A-6412531","00","","","","9","3","01759030","13"
"2022018858","03","99","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING CO","6103207103","080000","","","","","N","","","","","","N","","A-1102966","","","","","","2","03416212","04"
"2022044460","03","1","45 MARC DR","","DAYTON","NJ","08810","RENTALS HUT LLC","8483976140","080000","","","","","N","","","","","","","01","","00","","","","1","1","03329043","08"
"2022116496","02","99","EQUIP 078-2073,17TH & ARSENALD","","HARRISBURG","PA","17120","PENN DOT EQUIPMENT","4124811444","","","","","","N","","","","","","","99","","00","","","","9","2","09999999","99"
"2022028740","01","4","1634 UNIVERSITY AVE PO BOX 368","","DUNBAR","PA","15431","THE NORTH FAYETTE CO MUNICIPAL","6103211000","033000","","","","","N","","","","","","N","","","","","","","","2","00099999","09"
"2022100393","03","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","8668545654","015000","","","","","N","","","","","","","01","","00","","","","2","2","00010206","10"
"2022107152","03","1","328 GERMAN ST","","HARMONY","PA","16037","DAMBACH LUMBER & SUPPLY CO.","7244526330","000000","","","","","N","","","","","","","01","","00","","","","2","1","00229055","04"
"2022010867","99","99","2732 NORTH 45TH STREET","","PHILADELPHIA","PA","19131","RC TRANSPORT SOLUTIONS LLC","9999999999","080000","","","","","","","","","","","","","","00","","","","9","2","","99"
"2022087136","05","7","21 CHURCH RD","","HATFIELD","PA","19440","REPUBLIC ENVIRONMENTAL SYSTEMS (","9999999999","080000","","","","","N","","","","","","","99","","00","","","","1","1","00267146","08"
"2022119402","05","1","2121 WILLOW PARK ROAD","","BETHLEHEM","PA","18020","PALLET PRO INC","6108823111","032000","","","","","N","","","","","","","","","00","","","","1","2","01116351","08"
"2022015985","04","1","58 N DONNERVILLE RD","","MOUNTVILLE","PA","17554","PATRIOT TOWING & TRANSPORT INC","7176829916","080000","","","","","N","","","","","","","","A-1234567","00","","","","9","2","01134894","09"
"2022006952","02","4","239 GOLF HILL ROAD","","HONESDALE","PA","18431","LINDE","5702532643","","","","","","N","","","","","","","","","00","","","","1","1","01468687","03"
"2022008115","05","1","6110 N. ALBANY AVE","","CHICAGO","IL","60659","JAX LINES LLC","9546106291","080000","","","","","N","","","","","","","","","00","","","","9","1","03536921","08"
"2022111543","04","4","63 KREIDER LN","","MANHEIM","PA","17545","KBHC TRANSPORT LLC","7178987651","","","","","","N","","","","","","","02","","00","","","","1","2","03251082","04"
"2022099627","03","98","4800 E TRINDLE RD","","MECHANICSBURG","PA","17055","NAPA TRANSPORTATION","7179209840","017826","","","","","N","","","","","","","02","","00","","","","1","2","00044699","08"
"2022099627","03","3","2913 MILLENIUM CIRCLE","","BIILLINGS","MT","59102","MEADOWLARK TRANSPORT","8667365233","020000","","","","","N","","","","","","","02","","00","","","","9","3","00467661","08"
"2022024664","03","0","4600 AMERICAN PIKEWAY SUITE 30","","MADISON","WI","537188336","NEWBORN TRANSPORTATION","8004824382","024495","","","","","N","","","","","","","","","00","","","","9","1","00692947","08"
"2022094945","05","1","1032 S LA GRANGE RD","","LA GRANGE","IL","60525","GRASSHOPPER TRUCKING LLC","3128585933","080000","","","","","N","","","","","","","","","00","","","","1","2","03225405","08"
"2022043557","05","0","RT 19 N LOT 64 P O BOX 32","","MERCER","PA","16137","CHARLES CARLSON TRUCKING","3184705870","020000","","","","","N","","","","","","","02","","00","","","","9","1","00367953","07"
"2022009095","99","8","2081 W WHITEHALL RD","","STATE COLLEGE","PA","16801","CENTRE AREA TRANSPORTATION AUT","8144706520","999999","","","","","N","","","","","","","","","00","","","","9","2","","13"
"2022044857","02","2","1011 FOGGY HOLLOW RD","","GIBSONIA","PA","15044","MMC LAND MANAGEMENT","7248229517","","","","","","N","","","","","","","","","00","","","","4","2","02202512","03"
"2022055920","03","98","PO BOX 136","","LERASYVILLE","PA","18829","WYALUSING TRANSPORT","5707446070","","","","","","N","","","","","","","02","","00","","","","1","1","01691610","98"
"2022055920","03","4","44 REUTER BLVD","","TOWANDA","PA","18848","EDPO LLC","5707446070","","","","","","N","","","","","","","","","00","","","","1","2","01691610","99"
"2022112404","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","9","3","","13"
"2022124956","99","98","29 E 5TH AVE","","COLLEGEVILLE","PA","19426","COLLEGEVILLE FIRE COMPANY NO1","9999999999","999999","","","","","","","","","","","","02","","00","","","","3","1","","98"
"2022124956","99","98","260 GREEN TREE RD","","OAKS","PA","19456","BLACK ROCK VOLUNTER FIRE CO","6106667965","999999","","","","","","","","","","","","02","","00","","","","3","3","","98"
"2023003691","05","1","360 BUCKSAW ST","","BRAMPTON","ON","L7A4P8","BENIPAL MOTORS INC","8478240709","024140","","","","","N","","","","","","","02","A-9999999","00","","","","1","1","00001190","08"
"2023003691","05","1","101 WEST HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRANSPORT","7179177559","036000","","","","","N","","","","","","","02","A-00115850","00","","","","1","2","00822830","08"
"2022021785","03","99","9200 E 146TH ST","","NOBLESVILLE","IN","46060-0000","JB HUNT","8007233133","080000","","","","","N","","","","","","N","","","","","","","","1","00080806","00"
"2022018335","05","99","9152 WEST MEADOW DRIVE","","WEST CHEST","OH","45069","ZAR EXPRESS INC","5134011185","080000","","","","","N","","","","","","N","","","","","","","","1","03021020","06"
"2022100504","03","0","OHIO-7","","MARIETTA","OH","45750","CARPER WELL SERVICE","7403742567","078000","","","","","N","","","","","","","01","","00","","","","9","1","00384311","08"
"2022100504","03","3","2036 MILLS RD","","SUGAR RUN","PA","18846","HELLER TRUCKING LLC","5702411138","080000","","","","","N","","","","","","","01","","00","","","","9","2","02192609","08"
"2022005094","02","8","131 KAUFFMAN RD","","POTTSTOWN","PA","19464","POTTSGROVE SCHOOL DISTRICT","6103272277","","","","","","N","","","","","","","","","00","","","","9","2","","12"
"2022039833","05","1","69 HILL ST","","BLOOMFIELD","NJ","07003","JESED TRANSPORT INC","3473011256","080000","","","","","N","","","","","","","01","","00","","","","1","1","03797402","06"
"2022099729","05","99","3244 NORTH DANIELS COURT","","ARLINGTON HEIGHTS","IL","60004","BENDJI FREIGHT INC","8473054377","080000","","","","","N","","","","","","","","","00","","","","9","2","02543657","99"
"2022099111","02","0","250 OLD MILFORD RD","","MATAMORAS","PA","18336","M&S SEPTIC","8886010841","014000","","","","","N","","","","","","","99","","00","","","","9","1","02991576","02"
"2022018871","03","0","650 WESTTOWN RD","","WEST CHESTER","PA","19382","A DUIE PYLE INC","4843568778","080000","","","","","N","","","","","","N","","","","","","","","1","00113594","08"
"2022018871","03","0","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK","6107756000","080000","","","","","N","","","","","","N","","","","","","","","2","00113594","08"
"2022014945","05","1","517 RIVER RD","","PIPERSVILLE","PA","18947","JN FOREST PRODUCTS","4843900657","080000","","","","","N","","","","","","","","","00","","","","1","1","02589253","08"
"2022118028","06","3","145 PARC INDUSTRIEL","","SAINT COME LINIERE,","QC","G0M1J0","LOIGNON CHAMP-CARR INC","4186465677","080000","","","","","N","","","","","","","","","00","","","","1","2","00265151","08"
"2022116539","99","99","441 MOYALLEN ST","","WILKES BARRE","PA","18702","GREASE MONKEY GARAGE INC","9999999999","","","","","","","","","","","","","99","","00","","","","9","1","","99"
"2022026281","03","1","142 ROCK RD","","BERNE","NY","12023","C N TOMMELL LLC","5188727208","030000","","","","","N","","","","","","N","","","","","","","","2","00895342","08"
"2022011466","02","11","741 SR 29 N","","TUNKHANNOCK","PA","18657","DEMO BY DUSTIN","5708367229","019500","","","","","N","","","","","","","99","","00","","","","9","2","03250221","99"
"2022005987","03","4","17TH & ARSENAL BLVD.","","HARRISBURG","PA","17120","PENNDOT","5704175718","038000","","","","","N","","","","","","","","","00","","","","3","2","","04"
"2022059448","05","98","7819 WAR BRANCH RD","","HARRISONBURG","PA","22802","G & C FARMS TRANSPORT LLC","5408670170","080000","","","","","N","","","","","","","01","","00","","","","1","3","02427099","08"
"2022012358","03","99","220 CLASSYWOOD DRIVE","","ROGERSVILLE","MO","65742","GREAT WEST TRANSPORT","4174591506","080000","","","","","N","","","","","","","","","00","","","","9","2","02494527","06"
"2022074882","05","1","13410 SUTTON PARK DRIVE SOUTH","","JACKSONVILLE","FL","32224","LANDSTAR INWAY INC","8008729400","080000","","","","","N","","","","","","","","","00","","","","1","2","00216939","08"
"2022101562","03","0","1200 STANLEY BLVD","","SHELBYVILLE","TN","37160","TITAN TRANSFER INC","8663294521","080000","","","","","N","","","","","","","","","00","","","","1","1","00845505","08"
"2023001885","99","99","109 W BROAD ST","","TAMAQUA","PA","18252","ROCK SOLID EQUIPMENT AND TOOL","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","99"
"2023004784","","8","1976 VALLEY VIEW DRIVE","","DAVIDSVILLE","PA","15928","MLAKER LLC","8144792515","000000","","","","","N","","","","","","","01","","00","","","","4","2","02424462","12"
"2022031615","99","11","298 S. 2ND ST","","WOMELSDORF","PA","19567","LIME KILN AG LLC","6105892117","010000","","","","","N","","","","","","","","","00","","","","1","2","00919386","09"
"2022046250","03","1","1717 BUSE RD","","EL GROVE VILLAGE","IL","60007","CEVA FREIGHT LLC","2816183100","080000","","","","","N","","","","","","","99","","00","","","","2","2","01719074","08"
"2022043323","02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233-2209","UNITED PARCEL SERVICE INC (UPS)","7249254755","019500","","","","","N","","","","","","","99","","00","","","","9","2","00021806","03"
"2022051972","02","1","6010 CASOR AV","","PHILADELPHIA","PA","19149","DON PEDRO MEATS MARKET INC","2156178922","025950","","","","","N","","","","","","","","","00","","","","1","2","02883537","09"
"2022092467","99","1","306 ALPINE ST","","EMMAUS","PA","18049","DAVID RICHMOND","9999999999","014500","","","","","N","","","","","","","99","","00","","","","9","5","","00"
"2022048997","02","98","820 S FOURTH ST","","CLEARFIELD","PA","16830","PENELEC","8005457744","030000","","","","","N","","","","","","","","","00","","","","4","2","00408529","09"
"2022005846","02","1","263 QUIGLEY BLVD","#3","NEW CASTLE","DE","19720","BLUE MARBLE LOGISTICS","3022214674","026000","","","","","N","","","","","","","99","","00","","","","9","2","02896564","03"
"2022034953","05","1","999 RIVERVIEW DR STE 303","","TOTOWA","NJ","07512","TOTAL QUALITY TRUCKING","8667020022","080000","","","","","","","","","","","","99","887585","00","","","","1","1","02548733","08"
"2022078028","99","1","891 BEAR CROSSING DR","","WILLIAMSBURG","PA","16693","RABENSTEIN HEATING AIR CONDITION","8149449703","014900","","","","","N","","","","","","","99","","00","","","","9","2","","99"
"2022096427","02","3","5472 ALBANY POST RD","","CORTLANDT MNR","NY","10567","JIM REEDS TRUCK SALE","5704912721","032900","","","","","N","","","","","","","99","","00","","","","3","2","01278834","03"
"2022010836","02","8","600 VINE ST","","CINCINNATI","OH","452022400","FIRST TRANSIT INC","2153653477","041600","","","","","N","","","","","","","","","00","","","","9","2","00019445","15"
"2022075973","02","1","7330 TULIP ST","","PHILADELPHIA","PA","19136","TERMAC","2153322100","014500","","","","","N","","","","","","","02","","00","","","","1","2","00512949","09"
"2022077652","05","1","PO BOX 279251","","MIRAMAR","FL","33027","ANDERSON TRUCKING  AND TRANSPORT","9547582607","080000","","","","","N","","","","","","","99","","00","","","","1","2","02982029","08"
"2022121763","99","4","2047 LOOP RD","","CHAMBERSBURG","PA","17202","CHAMBERSBURG WASTE PAPER CO","7176363216","080000","","","","","N","","","","","","","","","00","","","","9","2","00135271","09"
"2022018049","05","99","1019 FLAXMILL RD","","HUNTINGTON","IN","46750","DFA DAIRY BRANDS TRANSPORTATIO","7174684873","026000","","","","","N","","","","","","","","","00","","","","9","1","03421178","08"
"2022059438","03","0","1603 N CAMERON ST","","HARRISBURG","PA","17103","GLOBAL TRANSPORTATION LLC","2679089889","080000","","","","","N","","","","","","","99","","00","","","","1","2","00292599","09"
"2022112763","99","99","3101 S LAWRENCE ST","","PHILADELPHIA","PA","19148","LAWRENCE STREET SEAFOOD CO INC","2153360300","","","","","","","","","","","","","99","","00","","","","9","1","","99"
"2022022259","99","99","11124 EAST MARSHALL ST","","TULSA","OK","74116","FL TRANSPORTATION INC","4106881568","","","","","","N","","","","","","","","","00","","","","1","2","01421875","99"
"2022051171","99","98","3510 SAM JONES EXPRESSWAY STE","","INDIANAPOLIS","IN","46241","10 ROADS EXPRESS","8446612548","","","","","","N","","","","","","","","","00","","","","9","2","03345061","09"
"2022101359","06","1","30809 17TH PL SW APT 8","","FEDERAL WAY","WA","98023","SPORT LIFE EXPRESS INC","2064650949","080000","","","","","N","","","","","","","02","","00","","","","1","1","03145079","08"
"2022019892","03","0","17 W 280 HILLSIDE LANE","","WILLOW BROOK","IL","60527","AGM TRANSPORT INC","9549400102","080000","","","","","N","","","","","","","","","00","","","","1","1","01204798","08"
"2022046127","99","1","926 NEWARK RD","","AVONDALE","PA","19311","NEW GARDEN FRESH","9999999999","","","","","","N","","","","","","","99","","00","","","","9","1","","99"
"2022046127","99","1","1165 SANTUARY PARKWAY","","ALPHARETTA","GA","94738","AMAZON LOGISTICS","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","99"
"2022048980","03","1","54401 SMILAX RD","","NEW CARLISLE","PA","46552","UNITRAX","7163857547","080000","","","","","N","","","","","","","02","","00","","","","1","1","02272652","08"
"2022106237","03","1","313 IDAHO STREET","","LINDENHURST","NY","11757","BTE TRUCKIN INC","6319441639","080000","","","","","N","","","","","","","","","00","","","","9","1","02865100","08"
"2022039241","05","1","3276 DESERETTE LN","","COLUMBUS","OH","43224","LULIS TRUCKING","6147778400","080000","","","","","N","","","","","","","01","","00","","","","1","2","00216715","08"
"2022056474","02","3","2970 ROHRBAUGH RD","","SEVEN VALLEYS","PA","17360","ALL TYPE ALL TYPE TOW LLC","7175011226","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2022115631","02","8","7700 STATE RD","","PHILADELPHIA","PA","19136","YELLOWBIRD BUS CO INC","2152891022","029800","","","","","N","","","","","","","","","00","","","","1","2","00273447","12"
"2022031109","04","4","114 SPADE RD","","ROCHESTER","PA","15074-2519","SCOBIE WATER SERVICE INC","7247747610","073280","","","","","N","","","","","","","01","","00","","","","1","2","00037955","04"
"2022031611","03","3","1643 ALLEGENY BLVD","","RENO","PA","16343","KLAPEC TRUCKING CO","8146570577","080000","","","","","N","","","","","","","","","00","","","","4","1","00008832","04"
"2022045031","99","1","UNKNON","","UNKNOWN","ZZ","UNKNOWN","UNKNOWN","9999999999","","","","","","N","","","","","","","","","00","","","","9","1","99999999","08"
"2022084084","99","4","610 OLD CLAIRTON ROAD","","PITTSBURGH","PA","15236","SALS LANDSCAPING INC","4129926001","073280","","","","","N","","","","","","","","","00","","","","9","1","02147182","09"
"2022053063","02","98","8611 LARKVIEW RD","","SAVAGE","MD","20763","JFC INTERNATIONAL","3019530400","026000","","","","","N","","","","","","","","","00","","","","4","2","00370617","98"
"2022079825","05","3","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8669711119","080000","","","","","N","","","","","","","01","","00","","","","1","1","00511412","08"
"2022080062","05","0","2318 W WALNUT ST","","ALLENTOWN","PA","18104","VALIJA TRUCKING LLC","4845425453","080000","","","","","N","","","","","","","01","","00","","","","1","1","03728152","08"
"2022080062","05","0","210 NEW JERSEY AVE","","RIVERSIDE","NJ","08075","TURNERSLOGISTICS LLC","8484597510","080000","","","","","N","","","","","","","01","","00","","","","1","2","03607923","08"
"2022086628","99","1","316 TANYARD RD","","RICHBORO","PA","18954","GASPER LANDSCAPE DESIGN","9999999999","025950","","","","","N","","","","","","","","","00","","","","9","2","","05"
"2022108785","04","1","3801 OLD GREENWOOD RD.","","FORT SMITH","AR","72903","ABF FREIGHT SYSTEMS","8007556486","080000","","","","","N","","","","","","","02","","00","","","","1","2","00082866","08"
"2022010133","05","1","302 SOUTH HICKS ROAD","","PALATINE","IL","60067","STAR WAY CORP","8478211017","080000","","","","","N","","","","","","","01","","00","","","","1","2","01958419","08"
"2022011736","03","2","P O BOX 26","","RHEEMS","PA","17570-0026","WFM TRANSPORT INC","7173671195","080000","","","","","N","","","","","","","","A-00115850","00","","","","1","2","00822830","06"
"2022067028","03","7","2650 AUDUBON ROAD","","AUDOBON","PA","19403","SOLID WASTE SERVICES INC","4843986500","","","","","","","","","","","","","","","00","","","","9","1","00454743","09"
"2022067028","99","99","31 LATCHSTRING LN","","HATBORO","PA","19040","FRANCIS SHEAHAN","9999999999","999999","","","","","","","","","","","","99","","00","","","","9","2","","99"
"2022106214","03","0","835 TIGER DR","","COLUMBUS","OH","43228","YALAH TRUCKING LLC","6148063500","080000","","","","","N","","","","","","","02","","00","","","","1","1","02018931","08"
"2022106214","03","1","3555 ROCK MAPLE DR","","INDIANAPOLIS","IN","46235","BUBBLE GUM EXPRESS","3176191473","080000","","","","","N","","","","","","","02","","00","","","","1","2","02981736","08"
"2022031993","05","6","5532 OLIVE AVENUE","","SARASOTA","FL","34231","PROFESSIONAL LOGISTICS INC","7864281172","080000","","","","","N","","","","","","N","","","","","","","","1","01329089","08"
"2022050542","02","8","231 MALTA STREET","","BROOKLYNN","NY","11207","MAT BUS CORP","2153830470","012300","","","","","N","","","","","","","","","00","","","","2","1","02643668","12"
"2022046498","02","0","1132 CHERRY RUN RD","","FORD CITY","PA","16226","MIDSTREAM PIPELINE & FABRICATION","7243542328","013000","","","","","N","","","","","","","","","00","","","","9","2","03015593","02"
"2022076013","04","5","248 EAST COUNTY LINE ROAD","","HATBORO","PA","19040","DELAWARE VALLEY CONCRETE COMPANY","2156758900","026000","","","","","N","","","","","","","","","00","","","","1","1","00336810","99"
"2022103650","03","1","2890 GUILFORD SPRING RD","","CHAMBERSBURG","PA","17202","SPRING VIEW APPLIANCE","7176582141","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2022030877","99","0","118 WILLARD AVE","","BEDFORD","OH","44146","TDQ TRANPORT","2162337356","030000","","","","","N","","","","","","","99","9999999999","00","","","","9","1","03335383","08"
"2022024795","99","99","147 STEWART STREET","","HANOVER TWP","PA","18706","GARDA ALTLANTIC INC","9999999999","026000","","","","","N","","","","","","","","","00","","","","9","1","","99"
"2022076804","04","4","291 BREEZEWOOD DRIVE","","LEHIGHTON","PA","18235","S&L LANDSCAPING","5705738653","073280","","","","","N","","","","","","","01","","00","","","","1","1","02183842","04"
"2022098399","01","8","714 EKASTOWN ROAD","","SARVER","PA","16055","ABC TRANSIT INC","4128289000","","","","","","N","","","","","","","","","00","","","","9","1","02420569","12"
"2022017658","02","98","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTH EASTERN PENNSYLVANIA TRANS","2155807800","000000","","","","","N","","","","","","","02","","00","","","","9","2","00010206","15"
"2022005514","02","4","296 CURRIE ROAD","","PORTERSVILLE","PA","16051","MCCLYMONDS SUPPLY & TRANSIT CO I","7243688040","073280","","","","","N","","","","","","","","","00","","","","9","2","00269478","03"
"2022091211","99","99","UNKNOWN","","UNKNOWN","ZZ","00000","UNKNOWN","9999999999","999999","","","","","","","","","","","","","","00","","","","9","2","","99"
"2023004165","05","11","5301 BUTTONWOOD DR","","MADISON","WI","53718","FL TRANSPORTATION INC","8557372255","080000","","","","","N","","","","","","","02","","00","","","","2","2","01421875","08"
"2022035025","02","1","801 SPANGLER RD","","CAMP HILL","PA","17011","PCS","7179398226","017950","","","","","N","","","","","","","01","","00","","","","1","1","00618688","09"
"2022035025","03","3","725 OPPORTUNITY DR","","ST CLOUD","MN","56301","ATS SPECIALIZED INC","3202557400","080000","","","","","N","","","","","","","","","00","","","","4","2","00606056","08"
"2022013482","03","1","9657 NORTH, US-220","","JERSEY SHORE","PA","17740","LUCAS TRUCKING CORPORATION","5703982620","016954","","","","","N","","","","","","","","","00","","","","1","2","00045937","08"
"2022043749","02","0","13928 KELLEN DR","","HAGERSTOWN","MD","21740","FED EX","7177538493","","","","","","N","","","","","","","01","","00","","","","1","2","00265752","09"
"2022069603","99","1","431 WEST LIBERTY UNIT 122","","MEDINA","OH","44256","RELIABLE TRANSPORTATION MANAGEME","8889994550","080000","","","","","N","","","","","","","99","","00","","","","9","1","02790513","08"
"2022061308","03","1","10102 WAYNE HWY","","WAYNESBORO","PA","17268","WEAR","7172631752","","","","","","N","","","","","","","01","","00","","","","3","2","00118646","08"
"2022064984","02","1","425 RISE SUN RD","","FIELDSBORO","NJ","08505","IMPERIAL DADE","8889462671","032000","","","","","","","","","","","","","","00","","","","1","1","00013811","03"
"2022078196","03","1","3507 W US HWY 24 NORTH WING","","REMINGTON","IN","47977","SMITH TRANSPORT INC","8008771173","","","","","","N","","","","","","","02","","00","","","","1","2","00246204","06"
"2022087183","05","2","5700 6TH AVE","","ALTOONA","PA","16602","CLI TRANSPORT LP","8149415117","080000","","","","","N","","","","","","","01","","00","","","","2","2","00811465","08"
